h3_index,population
85bcd1cbfffffff,6217
85bcd1cffffffff,905
85bcd1d3fffffff,3311
85bcd1d7fffffff,18196
85bcd1dbfffffff,586
85bcd203fffffff,91
85bcd207fffffff,178
85bcd20bfffffff,16
85bcd20ffffffff,49
85bcd213fffffff,76
85bcd217fffffff,4976
85bcd21bfffffff,64
85bcd223fffffff,355
85bcd227fffffff,3834
85bcd22bfffffff,237
85bcd22ffffffff,508
85bcd233fffffff,406
85bcd237fffffff,595
85bcd23bfffffff,342
85bcd247fffffff,2
85bcd24ffffffff,6
85bcd257fffffff,120
85bcd263fffffff,12
85bcd267fffffff,75
85bcd26bfffffff,917
85bcd26ffffffff,66
85bcd273fffffff,11
85bcd277fffffff,430
85bcd27bfffffff,153
85bcd283fffffff,132
85bcd287fffffff,21448
85bcd28bfffffff,44
85bcd28ffffffff,1063
85bcd293fffffff,25
85bcd297fffffff,2319
85bcd29bfffffff,16
85bcd2a3fffffff,65161
85bcd2a7fffffff,90683
85bcd2abfffffff,31942
85bcd2affffffff,84823
85bcd2b3fffffff,56457
85bcd2b7fffffff,65654
85bcd2bbfffffff,21108
85bcd2c7fffffff,6
85bcd2cffffffff,65
85bcd2d7fffffff,27
85bcd303fffffff,10284
85bcd307fffffff,54127
85bcd30bfffffff,38972
85bcd30ffffffff,4370
85bcd313fffffff,58430
85bcd317fffffff,81820
85bcd31bfffffff,9873
85bcd323fffffff,23591
85bcd327fffffff,22609
85bcd32bfffffff,685
85bcd32ffffffff,7987
85bcd333fffffff,21555
85bcd337fffffff,25627
85bcd33bfffffff,13004
85bcd343fffffff,310
85bcd347fffffff,11729
85bcd34bfffffff,142
85bcd34ffffffff,1541
85bcd353fffffff,3656
85bcd357fffffff,15994
85bcd35bfffffff,660
85bcd363fffffff,114099
85bcd367fffffff,2162
85bcd36bfffffff,68034
85bcd36ffffffff,23879
85bcd373fffffff,20945
85bcd377fffffff,5325
85bcd37bfffffff,15380
85bcd383fffffff,1414
85bcd387fffffff,9890
85bcd38bfffffff,1378
85bcd38ffffffff,40636
85bcd393fffffff,3234
85bcd397fffffff,1037
85bcd39bfffffff,716
85bcd3a3fffffff,43284
85bcd3a7fffffff,35998
85bcd3abfffffff,27377
85bcd3affffffff,32457
85bcd3b3fffffff,63981
85bcd3b7fffffff,70219
85bcd3bbfffffff,32483
85bcd3c3fffffff,15372
85bcd3c7fffffff,14557
85bcd3cbfffffff,3179
85bcd3cffffffff,16912
85bcd3d3fffffff,5664
85bcd3d7fffffff,1503
85bcd3dbfffffff,15937
85bcd427fffffff,38197
85bcd42ffffffff,10672
85bcd503fffffff,907
85bcd507fffffff,17558
85bcd50bfffffff,5292
85bcd50ffffffff,603
85bcd513fffffff,1470
85bcd517fffffff,11717
85bcd51bfffffff,8720
85bcd523fffffff,33851
85bcd527fffffff,1162
85bcd52bfffffff,1029
85bcd52ffffffff,3528
85bcd533fffffff,1152
85bcd537fffffff,1252
85bcd53bfffffff,1234
85bcd543fffffff,415
85bcd547fffffff,475
85bcd54bfffffff,5442
85bcd54ffffffff,3210
85bcd553fffffff,3572
85bcd557fffffff,4530
85bcd55bfffffff,34170
85bcd563fffffff,727
85bcd567fffffff,1089
85bcd56bfffffff,412
85bcd56ffffffff,1325
85bcd573fffffff,7444
85bcd577fffffff,10622
85bcd57bfffffff,484
85bcd583fffffff,3172
85bcd587fffffff,486
85bcd58bfffffff,3768
85bcd58ffffffff,1351
85bcd593fffffff,10227
85bcd597fffffff,732
85bcd59bfffffff,8049
85bcd5a3fffffff,1445
85bcd5a7fffffff,1411
85bcd5abfffffff,86304
85bcd5affffffff,6641
85bcd5b3fffffff,1097
85bcd5b7fffffff,4384
85bcd5bbfffffff,4142
85bcd5c3fffffff,1899
85bcd5c7fffffff,1620
85bcd5cbfffffff,22890
85bcd5cffffffff,2732
85bcd5d3fffffff,19292
85bcd5d7fffffff,3002
85bcd607fffffff,7669
85bcd623fffffff,1639
85bcd627fffffff,41
85bcd62bfffffff,8
85bcd62ffffffff,65
85bcd633fffffff,4423
85bcd637fffffff,6603
85bcd63bfffffff,2107
85bcd667fffffff,27
85bcd66ffffffff,3
85bcd677fffffff,336
85bcd6a3fffffff,131269
85bcd6a7fffffff,86517
85bcd6abfffffff,31342
85bcd6affffffff,32731
85bcd6b3fffffff,44102
85bcd6b7fffffff,16650
85bcd803fffffff,249
85bcd807fffffff,193
85bcd80bfffffff,988
85bcd80ffffffff,456
85bcd813fffffff,279
85bcd817fffffff,117
85bcd81bfffffff,324
85bcd823fffffff,136
85bcd827fffffff,149
85bcd82bfffffff,127
85bcd82ffffffff,238
85bcd833fffffff,1211
85bcd837fffffff,296
85bcd83bfffffff,223
85bcd843fffffff,353
85bcd847fffffff,263
85bcd84bfffffff,151
85bcd84ffffffff,125
85bcd853fffffff,700
85bcd857fffffff,2097
85bcd85bfffffff,471
85bcd863fffffff,574
85bcd867fffffff,155
85bcd86bfffffff,2675
85bcd86ffffffff,37934
85bcd873fffffff,187
85bcd877fffffff,283
85bcd87bfffffff,275
85bcd883fffffff,661
85bcd887fffffff,239
85bcd88bfffffff,406
85bcd88ffffffff,268
85bcd893fffffff,952
85bcd897fffffff,3902
85bcd89bfffffff,2061
85bcd8a3fffffff,36658
85bcd8a7fffffff,1536
85bcd8abfffffff,244
85bcd8affffffff,209
85bcd8b3fffffff,1820
85bcd8b7fffffff,5794
85bcd8bbfffffff,773
85bcd8c3fffffff,619
85bcd8c7fffffff,1868
85bcd8cbfffffff,317
85bcd8cffffffff,16179
85bcd8d3fffffff,1303
85bcd8d7fffffff,678
85bcd8dbfffffff,459
85bcd94bfffffff,329
85bcd953fffffff,321
85bcd95bfffffff,246
85bcd983fffffff,157
85bcd98bfffffff,120
85bcd993fffffff,262
85bcd997fffffff,644
85bcd99bfffffff,396
85bcd9c3fffffff,201
85bcd9c7fffffff,208
85bcd9cbfffffff,533
85bcd9d3fffffff,216
85bcd9d7fffffff,178
85bcd9dbfffffff,1372
85bcda03fffffff,310
85bcda07fffffff,161
85bcda0bfffffff,509
85bcda0ffffffff,395
85bcda13fffffff,11289
85bcda17fffffff,180
85bcda1bfffffff,4079
85bcda23fffffff,11317
85bcda27fffffff,8532
85bcda2bfffffff,444
85bcda33fffffff,14628
85bcda37fffffff,5859
85bcda3bfffffff,162
85bcda43fffffff,6180
85bcda47fffffff,6132
85bcda4bfffffff,9009
85bcda4ffffffff,11701
85bcda53fffffff,17232
85bcda57fffffff,8879
85bcda5bfffffff,18984
85bcda63fffffff,154
85bcda67fffffff,812
85bcda6bfffffff,203
85bcda6ffffffff,303
85bcda73fffffff,333
85bcda77fffffff,251
85bcda7bfffffff,443
85bcda83fffffff,773
85bcda87fffffff,146
85bcda8bfffffff,10753
85bcda8ffffffff,4798
85bcda93fffffff,16242
85bcda97fffffff,309
85bcda9bfffffff,13011
85bcdaa3fffffff,14852
85bcdaa7fffffff,317
85bcdaabfffffff,11789
85bcdaaffffffff,2674
85bcdab3fffffff,655
85bcdab7fffffff,162
85bcdabbfffffff,373
85bcdac3fffffff,14005
85bcdac7fffffff,11566
85bcdacbfffffff,7986
85bcdacffffffff,4378
85bcdad3fffffff,16229
85bcdad7fffffff,5436
85bcdadbfffffff,13357
85bcdb83fffffff,1347
85bcdb87fffffff,122
85bcdb8bfffffff,198
85bcdb8ffffffff,614
85bcdb93fffffff,195
85bcdb97fffffff,193
85bcdb9bfffffff,203
85bcdbc3fffffff,223
85bcdbc7fffffff,354
85bcdbcbfffffff,1019
85bcdbd3fffffff,14504
85bcdbd7fffffff,428
85bcdbdbfffffff,171
85bcdc03fffffff,102408
85bcdc07fffffff,100811
85bcdc0bfffffff,19580
85bcdc0ffffffff,6517
85bcdc13fffffff,1713
85bcdc17fffffff,199912
85bcdc1bfffffff,604
85bcdc23fffffff,11397
85bcdc27fffffff,1658
85bcdc2bfffffff,11295
85bcdc2ffffffff,3190
85bcdc33fffffff,22602
85bcdc37fffffff,17276
85bcdc3bfffffff,7614
85bcdc43fffffff,33125
85bcdc47fffffff,12220
85bcdc4bfffffff,11232
85bcdc4ffffffff,5506
85bcdc53fffffff,18207
85bcdc57fffffff,4337
85bcdc5bfffffff,30621
85bcdc63fffffff,59270
85bcdc67fffffff,1271
85bcdc6bfffffff,35620
85bcdc6ffffffff,954
85bcdc73fffffff,3185
85bcdc77fffffff,17707
85bcdc7bfffffff,2019
85bcdc83fffffff,629110
85bcdc87fffffff,623661
85bcdc8bfffffff,31936
85bcdc8ffffffff,30589
85bcdc93fffffff,8489
85bcdc97fffffff,200493
85bcdc9bfffffff,19388
85bcdca3fffffff,250108
85bcdca7fffffff,72064
85bcdcabfffffff,581952
85bcdcaffffffff,125466
85bcdcb3fffffff,343129
85bcdcb7fffffff,54726
85bcdcbbfffffff,388508
85bcdcc3fffffff,77404
85bcdcc7fffffff,35627
85bcdccbfffffff,136064
85bcdccffffffff,56455
85bcdcd3fffffff,4510
85bcdcd7fffffff,28619
85bcdcdbfffffff,24129
85bcdd03fffffff,319
85bcdd07fffffff,23197
85bcdd0bfffffff,28733
85bcdd0ffffffff,5978
85bcdd13fffffff,46606
85bcdd17fffffff,14269
85bcdd1bfffffff,39375
85bcdd23fffffff,2425
85bcdd27fffffff,4276
85bcdd2bfffffff,3520
85bcdd2ffffffff,1721
85bcdd33fffffff,8778
85bcdd37fffffff,5580
85bcdd3bfffffff,4899
85bcdd43fffffff,438
85bcdd47fffffff,22693
85bcdd4bfffffff,1886
85bcdd4ffffffff,22571
85bcdd53fffffff,3811
85bcdd57fffffff,9435
85bcdd5bfffffff,2077
85bcdd63fffffff,10889
85bcdd67fffffff,973
85bcdd6bfffffff,127
85bcdd6ffffffff,267
85bcdd73fffffff,16957
85bcdd77fffffff,2449
85bcdd7bfffffff,713
85bcdd83fffffff,62509
85bcdd87fffffff,3552
85bcdd8bfffffff,135906
85bcdd8ffffffff,7395
85bcdd93fffffff,5950
85bcdd97fffffff,1086
85bcdd9bfffffff,317251
85bcdda3fffffff,12024
85bcdda7fffffff,14253
85bcddabfffffff,5874
85bcddaffffffff,5614
85bcddb3fffffff,15740
85bcddb7fffffff,1271
85bcddbbfffffff,2538
85bcddc3fffffff,35378
85bcddc7fffffff,24982
85bcddcbfffffff,1774
85bcddcffffffff,3497
85bcddd3fffffff,22039
85bcddd7fffffff,25067
85bcdddbfffffff,8635
85bcde03fffffff,901
85bcde07fffffff,481
85bcde0bfffffff,954
85bcde0ffffffff,73385
85bcde13fffffff,477
85bcde17fffffff,475
85bcde1bfffffff,13335
85bcde23fffffff,432
85bcde27fffffff,517
85bcde2bfffffff,398
85bcde2ffffffff,291
85bcde33fffffff,532
85bcde37fffffff,520
85bcde3bfffffff,1056
85bcde43fffffff,1124
85bcde47fffffff,1886
85bcde4bfffffff,93568
85bcde4ffffffff,5872
85bcde53fffffff,54747
85bcde57fffffff,4306
85bcde5bfffffff,18719
85bcde63fffffff,20030
85bcde67fffffff,22041
85bcde6bfffffff,21093
85bcde6ffffffff,10444
85bcde73fffffff,62998
85bcde77fffffff,33623
85bcde7bfffffff,16783
85bcde83fffffff,385
85bcde87fffffff,523
85bcde8bfffffff,324
85bcde8ffffffff,1818
85bcde93fffffff,2051
85bcde97fffffff,26777
85bcde9bfffffff,246
85bcdea3fffffff,506
85bcdea7fffffff,5987
85bcdeabfffffff,28705
85bcdeaffffffff,1388
85bcdeb3fffffff,786
85bcdeb7fffffff,781
85bcdebbfffffff,1344
85bcdec3fffffff,24423
85bcdec7fffffff,4915
85bcdecbfffffff,35136
85bcdecffffffff,63515
85bcded3fffffff,10009
85bcded7fffffff,18460
85bcdedbfffffff,22704
85bce013fffffff,635912
85bce017fffffff,167380
85bce01bfffffff,72032
85bce04bfffffff,323
85bce053fffffff,1497
85bce05bfffffff,397
85bce083fffffff,69627
85bce087fffffff,81129
85bce08bfffffff,49679
85bce08ffffffff,197264
85bce093fffffff,53051
85bce097fffffff,24539
85bce09bfffffff,43233
85bce0a3fffffff,16920
85bce0abfffffff,76055
85bce0b3fffffff,11518
85bce0b7fffffff,391
85bce0bbfffffff,104296
85bce0c3fffffff,8462
85bce0c7fffffff,80496
85bce0cbfffffff,1327
85bce0cffffffff,123737
85bce0d3fffffff,6512
85bce0d7fffffff,49491
85bce0dbfffffff,5938
85bce107fffffff,351
85bce117fffffff,335
85bce123fffffff,293
85bce127fffffff,212
85bce12bfffffff,8553
85bce12ffffffff,238
85bce133fffffff,1825
85bce137fffffff,216
85bce13bfffffff,355
85bce16ffffffff,4027
85bce183fffffff,32351
85bce187fffffff,2888
85bce18ffffffff,4464
85bce193fffffff,10746
85bce197fffffff,26483
85bce1a3fffffff,402
85bce1a7fffffff,235
85bce1abfffffff,324
85bce1affffffff,187
85bce1b3fffffff,156
85bce1b7fffffff,6879
85bce1bbfffffff,14674
85bce20bfffffff,8036
85bce213fffffff,84
85bce21bfffffff,7597
85bce243fffffff,37113
85bce247fffffff,40163
85bce24bfffffff,12300
85bce24ffffffff,1709
85bce253fffffff,23033
85bce257fffffff,34180
85bce25bfffffff,16915
85bce263fffffff,17492
85bce267fffffff,16908
85bce26bfffffff,10564
85bce26ffffffff,16641
85bce273fffffff,8615
85bce277fffffff,5807
85bce27bfffffff,8269
85bce283fffffff,2370
85bce28bfffffff,1883
85bce28ffffffff,36
85bce293fffffff,5389
85bce297fffffff,935
85bce29bfffffff,6784
85bce2c3fffffff,1820
85bce2c7fffffff,1909
85bce2cbfffffff,20342
85bce2cffffffff,6180
85bce2d3fffffff,2391
85bce2d7fffffff,852
85bce2dbfffffff,7538
85bce323fffffff,1572
85bce327fffffff,731
85bce32bfffffff,1824
85bce32ffffffff,16500
85bce337fffffff,21642
85bce363fffffff,1177
85bce367fffffff,1075
85bce36bfffffff,13995
85bce36ffffffff,796
85bce403fffffff,16361
85bce407fffffff,20427
85bce40bfffffff,26604
85bce40ffffffff,18163
85bce413fffffff,28244
85bce417fffffff,17245
85bce41bfffffff,42743
85bce423fffffff,11665
85bce427fffffff,8655
85bce42bfffffff,8894
85bce42ffffffff,6237
85bce433fffffff,14792
85bce437fffffff,16337
85bce43bfffffff,23967
85bce443fffffff,37558
85bce447fffffff,18483
85bce44bfffffff,34037
85bce44ffffffff,14883
85bce453fffffff,31669
85bce457fffffff,35856
85bce45bfffffff,62812
85bce463fffffff,5462
85bce467fffffff,8027
85bce46bfffffff,1393
85bce46ffffffff,53779
85bce473fffffff,19030
85bce477fffffff,11964
85bce47bfffffff,15590
85bce483fffffff,21484
85bce487fffffff,26308
85bce48bfffffff,48450
85bce48ffffffff,18451
85bce493fffffff,30818
85bce497fffffff,30886
85bce49bfffffff,37578
85bce4a3fffffff,22125
85bce4a7fffffff,24341
85bce4abfffffff,16502
85bce4affffffff,25162
85bce4b3fffffff,29033
85bce4b7fffffff,27589
85bce4bbfffffff,15528
85bce4c3fffffff,29844
85bce4c7fffffff,30866
85bce4cbfffffff,24950
85bce4cffffffff,38223
85bce4d3fffffff,6407
85bce4d7fffffff,67418
85bce4dbfffffff,5141
85bce503fffffff,101
85bce507fffffff,330
85bce50bfffffff,185
85bce50ffffffff,525
85bce513fffffff,188
85bce517fffffff,285
85bce51bfffffff,397
85bce523fffffff,255
85bce527fffffff,271
85bce52bfffffff,240
85bce52ffffffff,201
85bce533fffffff,10014
85bce537fffffff,278
85bce53bfffffff,365
85bce543fffffff,1877
85bce547fffffff,210
85bce54bfffffff,26431
85bce54ffffffff,9834
85bce553fffffff,8047
85bce557fffffff,1016
85bce55bfffffff,8748
85bce563fffffff,326
85bce567fffffff,3874
85bce573fffffff,945
85bce577fffffff,447
85bce583fffffff,2147
85bce587fffffff,3024
85bce58bfffffff,513
85bce58ffffffff,4024
85bce593fffffff,12025
85bce597fffffff,6899
85bce59bfffffff,7111
85bce5a3fffffff,723
85bce5a7fffffff,354
85bce5abfffffff,431
85bce5affffffff,210
85bce5b3fffffff,4601
85bce5b7fffffff,1525
85bce5bbfffffff,10743
85bce5c3fffffff,5528
85bce5c7fffffff,13542
85bce5cbfffffff,4314
85bce5cffffffff,10844
85bce5d3fffffff,9396
85bce5d7fffffff,2072
85bce5dbfffffff,14413
85bce603fffffff,16763
85bce607fffffff,20423
85bce60bfffffff,12054
85bce60ffffffff,8895
85bce613fffffff,21569
85bce617fffffff,34050
85bce61bfffffff,8424
85bce623fffffff,12670
85bce627fffffff,1784
85bce62bfffffff,10617
85bce62ffffffff,1302
85bce633fffffff,22477
85bce637fffffff,844
85bce63bfffffff,23268
85bce643fffffff,3807
85bce647fffffff,33362
85bce64bfffffff,19980
85bce64ffffffff,6415
85bce653fffffff,20628
85bce657fffffff,3513
85bce65bfffffff,7058
85bce663fffffff,11714
85bce667fffffff,7190
85bce66bfffffff,7209
85bce66ffffffff,21967
85bce673fffffff,6603
85bce677fffffff,23488
85bce67bfffffff,18430
85bce683fffffff,21500
85bce687fffffff,29404
85bce68bfffffff,24483
85bce68ffffffff,27484
85bce693fffffff,26522
85bce697fffffff,32302
85bce69bfffffff,11844
85bce6a3fffffff,6357
85bce6a7fffffff,1238
85bce6abfffffff,13770
85bce6affffffff,7032
85bce6b3fffffff,5845
85bce6b7fffffff,62287
85bce6bbfffffff,22236
85bce6c3fffffff,16002
85bce6c7fffffff,25761
85bce6cbfffffff,21344
85bce6cffffffff,22644
85bce6d3fffffff,39924
85bce6d7fffffff,14342
85bce6dbfffffff,56210
85bce803fffffff,203
85bce807fffffff,233
85bce80bfffffff,168
85bce80ffffffff,168
85bce813fffffff,292
85bce817fffffff,7802
85bce81bfffffff,244
85bce823fffffff,104
85bce827fffffff,9757
85bce82bfffffff,167
85bce82ffffffff,227
85bce833fffffff,300
85bce837fffffff,274
85bce83bfffffff,226
85bce843fffffff,231
85bce847fffffff,733
85bce84bfffffff,192
85bce84ffffffff,4526
85bce853fffffff,628
85bce857fffffff,261
85bce85bfffffff,3571
85bce863fffffff,142
85bce867fffffff,7549
85bce86bfffffff,190
85bce86ffffffff,129
85bce873fffffff,160
85bce877fffffff,130
85bce87bfffffff,227
85bce883fffffff,311
85bce887fffffff,559
85bce88bfffffff,218
85bce88ffffffff,199
85bce893fffffff,224
85bce897fffffff,473
85bce89bfffffff,202
85bce8a3fffffff,91
85bce8a7fffffff,91
85bce8abfffffff,216
85bce8affffffff,188
85bce8b3fffffff,103
85bce8b7fffffff,9313
85bce8bbfffffff,139
85bce8c3fffffff,896
85bce8c7fffffff,617
85bce8cbfffffff,5440
85bce8cffffffff,587
85bce8d3fffffff,508
85bce8d7fffffff,560
85bce8dbfffffff,98783
85bce903fffffff,216
85bce907fffffff,672
85bce90bfffffff,167
85bce90ffffffff,249
85bce913fffffff,202
85bce917fffffff,335
85bce91bfffffff,324
85bce923fffffff,762
85bce927fffffff,66
85bce92bfffffff,35
85bce92ffffffff,56
85bce933fffffff,78
85bce937fffffff,1545
85bce93bfffffff,250
85bce943fffffff,6311
85bce947fffffff,110
85bce94bfffffff,1695
85bce94ffffffff,26172
85bce953fffffff,19186
85bce957fffffff,220
85bce95bfffffff,235524
85bce963fffffff,90
85bce967fffffff,64
85bce96bfffffff,6309
85bce96ffffffff,178
85bce973fffffff,104
85bce977fffffff,1368
85bce97bfffffff,13146
85bce983fffffff,182
85bce987fffffff,220
85bce98bfffffff,136
85bce98ffffffff,75
85bce993fffffff,164
85bce997fffffff,120
85bce99bfffffff,120
85bce9a3fffffff,3421
85bce9a7fffffff,384
85bce9abfffffff,1020
85bce9affffffff,18296
85bce9b3fffffff,216
85bce9b7fffffff,199
85bce9bbfffffff,172
85bce9c3fffffff,15830
85bce9c7fffffff,155
85bce9cbfffffff,277
85bce9cffffffff,3293
85bce9d3fffffff,496
85bce9d7fffffff,181
85bce9dbfffffff,6954
85bcea03fffffff,690
85bcea07fffffff,881
85bcea0bfffffff,398
85bcea0ffffffff,375
85bcea13fffffff,700
85bcea17fffffff,14284
85bcea1bfffffff,655
85bcea23fffffff,481
85bcea27fffffff,558
85bcea2bfffffff,14208
85bcea2ffffffff,223
85bcea33fffffff,472
85bcea37fffffff,283
85bcea3bfffffff,545
85bcea43fffffff,12813
85bcea47fffffff,22599
85bcea4bfffffff,15970
85bcea4ffffffff,887
85bcea53fffffff,46293
85bcea57fffffff,688
85bcea5bfffffff,66742
85bcea63fffffff,461
85bcea67fffffff,282
85bcea6bfffffff,483
85bcea6ffffffff,831
85bcea73fffffff,367
85bcea77fffffff,393
85bcea7bfffffff,464
85bcea83fffffff,245
85bcea87fffffff,182
85bcea8bfffffff,352
85bcea8ffffffff,6667
85bcea93fffffff,3814
85bcea97fffffff,149
85bcea9bfffffff,249
85bceaa3fffffff,146
85bceaa7fffffff,217
85bceaabfffffff,264
85bceaaffffffff,185
85bceab3fffffff,115
85bceab7fffffff,206
85bceabbfffffff,168
85bceac3fffffff,530
85bceac7fffffff,684
85bceacbfffffff,6979
85bceacffffffff,903
85bcead3fffffff,22721
85bcead7fffffff,277
85bceadbfffffff,3387
85bceb03fffffff,228
85bceb07fffffff,4795
85bceb0bfffffff,7374
85bceb0ffffffff,24065
85bceb13fffffff,384
85bceb17fffffff,24456
85bceb1bfffffff,538
85bceb23fffffff,3083
85bceb27fffffff,125
85bceb2bfffffff,1753
85bceb2ffffffff,754
85bceb33fffffff,7502
85bceb37fffffff,1261
85bceb3bfffffff,20526
85bceb43fffffff,952
85bceb47fffffff,381
85bceb4bfffffff,692
85bceb4ffffffff,285
85bceb53fffffff,380
85bceb57fffffff,18467
85bceb5bfffffff,272
85bceb63fffffff,24061
85bceb67fffffff,27943
85bceb6bfffffff,3971
85bceb6ffffffff,35108
85bceb73fffffff,444
85bceb77fffffff,35292
85bceb7bfffffff,9819
85bceb83fffffff,129
85bceb87fffffff,366
85bceb8bfffffff,189
85bceb8ffffffff,193
85bceb93fffffff,180
85bceb97fffffff,150
85bceb9bfffffff,145
85bceba3fffffff,300
85bceba7fffffff,118
85bcebabfffffff,579
85bcebaffffffff,2257
85bcebb3fffffff,6895
85bcebb7fffffff,174
85bcebbbfffffff,2483
85bcebc3fffffff,422
85bcebc7fffffff,249
85bcebcbfffffff,8410
85bcebcffffffff,217
85bcebd3fffffff,254
85bcebd7fffffff,183
85bcebdbfffffff,289
85bcec03fffffff,170
85bcec07fffffff,190
85bcec0bfffffff,176
85bcec0ffffffff,202
85bcec13fffffff,167
85bcec17fffffff,116
85bcec1bfffffff,155
85bcec23fffffff,177
85bcec27fffffff,5066
85bcec2bfffffff,118
85bcec2ffffffff,156
85bcec33fffffff,210
85bcec37fffffff,134
85bcec3bfffffff,169
85bcec43fffffff,219
85bcec47fffffff,215
85bcec4bfffffff,669
85bcec4ffffffff,196
85bcec53fffffff,202
85bcec57fffffff,189
85bcec5bfffffff,245
85bcec63fffffff,219
85bcec67fffffff,215
85bcec6bfffffff,482
85bcec6ffffffff,275
85bcec73fffffff,1993
85bcec77fffffff,5748
85bcec7bfffffff,2616
85bcec83fffffff,179
85bcec87fffffff,152
85bcec8bfffffff,157
85bcec8ffffffff,147
85bcec93fffffff,87
85bcec97fffffff,5709
85bcec9bfffffff,173
85bceca3fffffff,3386
85bceca7fffffff,123
85bcecabfffffff,4728
85bcecaffffffff,103
85bcecb3fffffff,167
85bcecb7fffffff,113
85bcecbbfffffff,120
85bcecc3fffffff,4523
85bcecc7fffffff,186
85bceccbfffffff,132
85bceccffffffff,126
85bcecd3fffffff,241
85bcecd7fffffff,395
85bcecdbfffffff,214
85bced03fffffff,170
85bced07fffffff,492
85bced0bfffffff,3338
85bced0ffffffff,126
85bced13fffffff,211
85bced17fffffff,7511
85bced1bfffffff,77
85bced23fffffff,416
85bced27fffffff,194
85bced2bfffffff,160
85bced2ffffffff,134
85bced33fffffff,1427
85bced37fffffff,123
85bced3bfffffff,273
85bced43fffffff,121
85bced47fffffff,75
85bced4bfffffff,193
85bced4ffffffff,159
85bced53fffffff,3230
85bced57fffffff,99
85bced5bfffffff,197
85bced63fffffff,167
85bced67fffffff,110
85bced6bfffffff,954
85bced6ffffffff,164
85bced73fffffff,87
85bced77fffffff,160
85bced7bfffffff,98
85bced83fffffff,70
85bced87fffffff,71
85bced8bfffffff,59
85bced8ffffffff,76
85bced93fffffff,121
85bced97fffffff,65
85bced9bfffffff,67
85bceda3fffffff,63
85bceda7fffffff,220
85bcedabfffffff,97
85bcedaffffffff,40
85bcedb3fffffff,107
85bcedb7fffffff,64
85bcedbbfffffff,73
85bcedc3fffffff,96
85bcedc7fffffff,94
85bcedcbfffffff,129
85bcedcffffffff,106
85bcedd3fffffff,2354
85bcedd7fffffff,122
85bceddbfffffff,95
85bcee03fffffff,22190
85bcee07fffffff,174
85bcee0bfffffff,2293
85bcee0ffffffff,534
85bcee13fffffff,60946
85bcee17fffffff,193346
85bcee1bfffffff,1857
85bcee23fffffff,1026
85bcee27fffffff,787
85bcee2bfffffff,381
85bcee2ffffffff,247
85bcee33fffffff,2430
85bcee37fffffff,103085
85bcee3bfffffff,239
85bcee43fffffff,274
85bcee47fffffff,210
85bcee4bfffffff,288
85bcee4ffffffff,231
85bcee53fffffff,436
85bcee57fffffff,6059
85bcee5bfffffff,343
85bcee63fffffff,257
85bcee67fffffff,9033
85bcee6bfffffff,228
85bcee6ffffffff,308
85bcee73fffffff,2377
85bcee77fffffff,210
85bcee7bfffffff,239
85bcee83fffffff,834
85bcee87fffffff,417
85bcee8bfffffff,1254
85bcee8ffffffff,10219
85bcee93fffffff,297
85bcee97fffffff,8379
85bcee9bfffffff,552
85bceea3fffffff,220
85bceea7fffffff,632
85bceeabfffffff,348
85bceeaffffffff,318756
85bceeb3fffffff,218
85bceeb7fffffff,188
85bceebbfffffff,275
85bceec3fffffff,768
85bceec7fffffff,5982
85bceecbfffffff,712
85bceecffffffff,531
85bceed3fffffff,395
85bceed7fffffff,1246
85bceedbfffffff,22550
85bcf003fffffff,42015
85bcf007fffffff,11516
85bcf00bfffffff,23321
85bcf00ffffffff,14442
85bcf013fffffff,7152
85bcf017fffffff,2167
85bcf01bfffffff,14634
85bcf023fffffff,11862
85bcf027fffffff,45556
85bcf02bfffffff,1743
85bcf02ffffffff,16018
85bcf033fffffff,3090
85bcf037fffffff,15954
85bcf03bfffffff,1382
85bcf043fffffff,20737
85bcf047fffffff,19480
85bcf04bfffffff,23356
85bcf04ffffffff,47934
85bcf053fffffff,7895
85bcf057fffffff,12308
85bcf05bfffffff,10856
85bcf063fffffff,10850
85bcf067fffffff,4253
85bcf06bfffffff,6604
85bcf06ffffffff,10196
85bcf073fffffff,22561
85bcf077fffffff,1997
85bcf07bfffffff,21242
85bcf083fffffff,17240
85bcf087fffffff,9366
85bcf08bfffffff,18368
85bcf08ffffffff,14475
85bcf093fffffff,55484
85bcf097fffffff,17012
85bcf09bfffffff,27059
85bcf0a3fffffff,22597
85bcf0a7fffffff,12327
85bcf0abfffffff,8214
85bcf0affffffff,16146
85bcf0b3fffffff,10760
85bcf0b7fffffff,13136
85bcf0bbfffffff,8801
85bcf0c3fffffff,18779
85bcf0c7fffffff,12436
85bcf0cbfffffff,13705
85bcf0cffffffff,2132
85bcf0d3fffffff,41628
85bcf0d7fffffff,13749
85bcf0dbfffffff,41600
85bcf103fffffff,6298
85bcf107fffffff,7774
85bcf10bfffffff,66684
85bcf10ffffffff,1551
85bcf113fffffff,42249
85bcf117fffffff,3383
85bcf11bfffffff,1941
85bcf123fffffff,517
85bcf127fffffff,395
85bcf12bfffffff,1534
85bcf12ffffffff,289
85bcf133fffffff,13348
85bcf137fffffff,1384
85bcf13bfffffff,1250
85bcf143fffffff,1508
85bcf147fffffff,4861
85bcf14bfffffff,9590
85bcf14ffffffff,1298
85bcf153fffffff,29045
85bcf157fffffff,2722
85bcf15bfffffff,68293
85bcf163fffffff,14194
